home_team,away_team,date,home_goals,home_assists,home_pens_made,home_pens_att,home_shots,home_shots_on_target,home_cards_yellow,home_cards_red,home_touches,home_tackles,home_interceptions,home_blocks,home_xg,home_npxg,home_xg_assist,home_sca,home_gca,home_passes_completed,home_passes,home_passes_pct,home_progressive_passes,home_carries,home_progressive_carries,home_take_ons,home_take_ons_won,home_passes_total_distance,home_passes_progressive_distance,home_passes_completed_short,home_passes_short,home_passes_pct_short,home_passes_completed_medium,home_passes_medium,home_passes_pct_medium,home_passes_completed_long,home_passes_long,home_passes_pct_long,home_pass_xa,home_assisted_shots,home_passes_into_final_third,home_passes_into_penalty_area,home_crosses_into_penalty_area,home_passes_live,home_passes_dead,home_passes_free_kicks,home_through_balls,home_passes_switches,home_crosses,home_throw_ins,home_corner_kicks,home_corner_kicks_in,home_corner_kicks_out,home_corner_kicks_straight,home_passes_offsides,home_passes_blocked,home_tackles_won,home_tackles_def_3rd,home_tackles_mid_3rd,home_tackles_att_3rd,home_challenge_tackles,home_challenges,home_challenge_tackles_pct,home_challenges_lost,home_blocked_shots,home_blocked_passes,home_tackles_interceptions,home_clearances,home_errors,home_touches_def_pen_area,home_touches_def_3rd,home_touches_mid_3rd,home_touches_att_3rd,home_touches_att_pen_area,home_touches_live_ball,home_take_ons_won_pct,home_take_ons_tackled,home_take_ons_tackled_pct,home_carries_distance,home_carries_progressive_distance,home_carries_into_final_third,home_carries_into_penalty_area,home_miscontrols,home_dispossessed,home_passes_received,home_progressive_passes_received,home_cards_yellow_red,home_fouls,home_fouled,home_offsides,home_pens_won,home_pens_conceded,home_own_goals,home_ball_recoveries,home_aerials_won,home_aerials_lost,home_aerials_won_pct,away_goals,away_assists,away_pens_made,away_pens_att,away_shots,away_shots_on_target,away_cards_yellow,away_cards_red,away_touches,away_tackles,away_interceptions,away_blocks,away_xg,away_npxg,away_xg_assist,away_sca,away_gca,away_passes_completed,away_passes,away_passes_pct,away_progressive_passes,away_carries,away_progressive_carries,away_take_ons,away_take_ons_won,away_passes_total_distance,away_passes_progressive_distance,away_passes_completed_short,away_passes_short,away_passes_pct_short,away_passes_completed_medium,away_passes_medium,away_passes_pct_medium,away_passes_completed_long,away_passes_long,away_passes_pct_long,away_pass_xa,away_assisted_shots,away_passes_into_final_third,away_passes_into_penalty_area,away_crosses_into_penalty_area,away_passes_live,away_passes_dead,away_passes_free_kicks,away_through_balls,away_passes_switches,away_crosses,away_throw_ins,away_corner_kicks,away_corner_kicks_in,away_corner_kicks_out,away_corner_kicks_straight,away_passes_offsides,away_passes_blocked,away_tackles_won,away_tackles_def_3rd,away_tackles_mid_3rd,away_tackles_att_3rd,away_challenge_tackles,away_challenges,away_challenge_tackles_pct,away_challenges_lost,away_blocked_shots,away_blocked_passes,away_tackles_interceptions,away_clearances,away_errors,away_touches_def_pen_area,away_touches_def_3rd,away_touches_mid_3rd,away_touches_att_3rd,away_touches_att_pen_area,away_touches_live_ball,away_take_ons_won_pct,away_take_ons_tackled,away_take_ons_tackled_pct,away_carries_distance,away_carries_progressive_distance,away_carries_into_final_third,away_carries_into_penalty_area,away_miscontrols,away_dispossessed,away_passes_received,away_progressive_passes_received,away_cards_yellow_red,away_fouls,away_fouled,away_offsides,away_pens_won,away_pens_conceded,away_own_goals,away_ball_recoveries,away_aerials_won,away_aerials_lost,away_aerials_won_pct
Swansea City,Tottenham Hotspur,2018-01-02,0,0,0,0,8,1,2,0,458,18,21,13,0.4,0.4,0.3,14,0,250,352,71.0,19,222,17,20,11,4762,1768,105,126,83.3,91,117,77.8,39,80,48.8,0.2,5,17,2,0,302,46,10,0,5,17,16,6,3,3,0,4,6,10,11,6,1,10,16,62.5,6,2,11,39,21,0,69,209,198,61,12,458,55.0,9,45.0,1358,711,5,4,6,12,249,18,0,12,9,4,0,0,0,58,11,17,39.3,2,1,0,0,12,5,2,0,828,21,9,7,1.4,1.4,0.9,23,3,624,723,86.3,72,400,24,16,6,12012,4160,216,238,90.8,319,352,90.6,76,99,76.8,1.1,10,61,11,1,670,51,15,1,1,18,25,5,4,0,0,2,14,14,8,9,4,9,20,45.0,11,2,5,30,19,0,48,171,466,195,26,828,37.5,10,62.5,1946,975,18,6,17,8,620,72,0,9,11,2,0,0,0,50,17,11,60.7
Southampton,Crystal Palace,2018-01-02,1,1,0,0,10,3,0,0,715,26,14,11,0.4,0.4,0.3,19,2,471,604,78.0,50,450,21,13,9,7917,2872,240,283,84.8,173,199,86.9,46,84,54.8,0.6,7,37,7,1,553,50,11,1,2,16,25,4,1,2,0,1,15,19,16,6,4,9,24,37.5,15,3,8,40,24,1,41,181,384,160,12,715,69.2,4,30.8,2073,1082,16,2,19,11,466,49,0,8,11,1,0,0,0,65,16,23,41.0,2,2,0,0,11,4,1,0,517,15,15,12,1.3,1.3,1.3,21,4,271,397,68.3,29,307,15,24,15,4703,2228,138,170,81.2,97,131,74.0,27,73,37.0,0.8,10,21,6,0,337,60,9,0,0,17,29,7,2,0,4,0,9,11,10,5,0,4,13,30.8,9,0,12,30,21,1,41,147,243,135,18,517,62.5,9,37.5,1438,628,15,5,15,17,269,29,0,11,8,0,0,0,0,58,23,16,59.0
Manchester City,Watford,2018-01-02,2,1,0,0,18,7,1,0,986,14,7,10,2.1,2.1,1.5,34,4,810,899,90.1,75,678,38,27,16,12498,3835,442,464,95.3,300,331,90.6,41,63,65.1,1.4,14,58,18,3,847,51,12,0,7,21,20,9,0,3,1,1,11,7,4,4,6,3,11,27.3,8,1,9,21,6,0,47,208,522,265,32,986,59.3,11,40.7,3736,2103,31,12,14,14,807,75,0,8,12,1,0,0,0,66,6,5,54.5,1,1,0,0,7,4,1,0,394,25,18,12,1.0,1.0,0.9,11,2,200,291,68.7,17,205,11,11,8,3142,1543,114,135,84.4,58,78,74.4,17,53,32.1,0.7,5,8,1,0,244,44,8,2,0,3,21,1,0,1,0,3,9,20,16,6,3,11,27,40.7,16,3,9,43,24,1,70,170,169,59,9,394,72.7,3,27.3,1011,488,9,4,13,11,200,17,0,12,8,3,0,0,1,59,5,6,45.5
Arsenal,Chelsea,2018-01-03,2,0,0,0,14,6,3,0,749,16,16,9,1.2,1.2,0.4,26,2,534,637,83.8,80,391,30,20,13,9812,3698,204,222,91.9,259,289,89.6,58,96,60.4,1.4,6,45,17,1,590,45,13,2,4,20,9,10,7,1,0,2,13,12,8,6,2,5,17,29.4,12,3,6,32,17,0,60,179,356,219,33,749,65.0,7,35.0,2239,1243,17,5,16,11,532,80,0,11,11,2,0,1,0,54,12,14,46.2,2,1,1,1,18,5,2,0,588,18,18,16,3.1,2.3,2.1,35,4,366,460,79.6,41,328,33,17,12,6549,2785,187,202,92.6,124,153,81.0,46,79,58.2,1.5,16,25,14,2,414,43,11,6,3,19,9,8,4,1,0,3,10,11,9,8,1,7,20,35.0,13,5,11,36,30,0,90,249,216,128,28,587,70.6,5,29.4,1962,1166,11,11,12,11,363,40,0,11,11,3,1,0,0,58,14,12,53.8
Tottenham Hotspur,West Ham United,2018-01-04,1,1,0,0,31,8,0,0,844,19,13,4,1.9,1.9,1.0,55,2,595,736,80.8,74,508,39,18,13,11288,3263,234,272,86.0,284,325,87.4,71,112,63.4,2.1,19,71,7,1,681,52,9,4,5,27,32,7,5,2,0,3,15,15,7,7,5,3,12,25.0,9,0,4,32,15,0,32,129,441,286,39,844,72.2,5,27.8,2835,1533,25,8,11,13,592,74,0,10,6,3,0,0,0,66,18,16,52.9,1,1,0,0,3,1,2,0,464,18,21,21,0.5,0.5,0.5,6,2,201,315,63.8,14,187,2,12,9,3284,1698,108,127,85.0,59,79,74.7,21,81,25.9,0.4,3,11,4,1,264,48,12,2,0,7,22,1,0,1,0,3,4,9,14,3,1,5,18,27.8,13,13,8,39,47,1,96,255,152,61,3,464,75.0,3,25.0,867,380,5,0,18,16,199,13,0,6,9,3,0,0,0,67,16,18,47.1
Newcastle United,Swansea City,2018-01-13,1,0,0,0,12,4,0,0,519,22,8,16,1.5,1.5,1.1,21,1,297,406,73.2,34,268,16,7,5,5252,2066,128,148,86.5,118,147,80.3,34,80,42.5,1.0,8,25,10,2,362,42,9,2,4,15,18,4,4,0,0,2,8,16,4,14,4,7,14,50.0,7,3,13,30,22,0,56,157,251,116,18,519,71.4,2,28.6,1500,771,10,4,12,6,292,33,0,11,10,2,0,0,0,55,22,40,35.5,1,0,0,0,8,3,3,0,644,8,3,7,1.3,1.3,0.8,14,1,440,559,78.7,33,285,13,14,7,8825,3283,175,207,84.5,187,213,87.8,67,113,59.3,0.9,6,26,5,2,498,61,13,0,4,21,30,5,4,1,0,0,16,5,3,2,3,2,7,28.6,5,1,6,11,22,1,68,214,311,125,17,644,50.0,7,50.0,1647,776,10,1,18,15,437,33,0,10,10,0,0,0,0,46,40,22,64.5
Crystal Palace,Burnley,2018-01-13,1,1,0,0,17,2,0,0,477,18,6,13,1.4,1.4,1.2,26,2,241,371,65.0,24,255,11,11,6,4414,2135,121,153,79.1,73,107,68.2,36,88,40.9,0.6,12,26,4,3,320,51,14,0,0,19,24,3,1,0,1,0,13,13,15,3,0,7,15,46.7,8,1,12,24,28,0,50,169,181,130,22,477,54.5,5,45.5,1167,557,5,5,19,14,239,24,0,16,10,0,0,0,0,50,34,34,50.0,0,0,0,0,8,2,3,0,571,19,5,16,0.7,0.7,0.6,16,0,341,465,73.3,34,286,14,15,8,6799,3047,156,185,84.3,114,142,80.3,59,106,55.7,1.0,7,33,9,5,407,54,16,0,9,20,23,2,1,1,0,4,13,10,8,7,4,5,11,45.5,6,7,9,24,25,0,51,186,234,155,16,571,53.3,7,46.7,1450,791,10,1,21,11,337,34,0,10,16,4,0,0,0,54,34,34,50.0
Chelsea,Leicester City,2018-01-13,0,0,0,0,17,7,2,0,665,13,9,11,0.6,0.6,0.5,34,0,455,565,80.5,71,401,29,21,16,8135,2752,184,209,88.0,198,228,86.8,50,84,59.5,0.6,15,44,10,2,506,54,14,0,6,24,21,6,3,1,0,5,8,11,4,4,5,5,26,19.2,21,7,4,22,17,1,66,227,234,210,24,665,76.2,5,23.8,2473,1403,22,8,17,9,452,71,0,14,13,5,0,0,0,64,11,16,40.7,0,0,0,0,14,1,4,1,561,14,12,10,1.2,1.2,1.1,24,0,351,453,77.5,27,303,15,26,21,6655,2587,155,182,85.2,118,145,81.4,56,92,60.9,1.4,11,32,6,2,406,44,19,3,7,10,17,3,3,0,0,3,6,11,7,4,3,5,21,23.8,16,5,5,26,26,0,63,177,262,129,22,561,80.8,5,19.2,1860,914,12,3,18,8,349,27,1,13,12,3,0,0,0,60,16,11,59.3
Huddersfield Town,West Ham United,2018-01-13,1,1,0,0,8,2,1,0,701,13,9,7,0.7,0.7,0.3,16,2,476,601,79.2,32,354,15,17,11,8635,2997,196,231,84.8,199,223,89.2,58,104,55.8,0.5,4,31,1,1,544,57,13,0,4,23,26,7,7,0,0,0,17,9,3,7,3,2,16,12.5,14,1,6,22,21,1,43,197,374,134,11,701,64.7,6,35.3,1881,841,14,3,14,15,469,32,0,7,9,0,0,0,0,55,18,17,51.4,4,3,0,0,8,5,1,0,473,21,17,13,0.9,0.9,0.8,13,6,236,347,68.0,21,170,11,16,14,4144,1745,118,139,84.9,92,123,74.8,24,71,33.8,0.5,6,23,3,0,291,51,6,1,3,5,30,3,3,0,0,5,7,15,12,8,1,6,17,35.3,11,2,11,38,36,0,49,145,231,103,14,473,87.5,2,12.5,1230,443,12,3,13,11,233,20,0,9,7,5,0,0,0,54,17,18,48.6
West Bromwich Albion,Brighton & Hove Albion,2018-01-13,2,2,0,0,15,4,0,0,501,9,11,12,1.0,1.0,0.6,26,4,268,399,67.2,29,222,13,13,9,5193,2558,117,146,80.1,92,127,72.4,46,95,48.4,0.8,11,26,5,1,342,54,17,0,1,22,18,9,1,7,0,3,11,6,6,3,0,4,7,57.1,3,4,8,20,28,0,63,157,206,141,20,501,69.2,4,30.8,1217,642,11,3,12,13,266,28,0,8,13,3,0,0,0,57,23,20,53.5,0,0,0,0,13,1,0,0,610,17,7,12,0.6,0.6,0.3,23,0,368,501,73.5,56,256,14,7,3,7681,3021,139,169,82.2,161,200,80.5,62,117,53.0,0.6,8,35,8,2,448,51,11,0,11,23,20,6,2,2,1,2,11,13,14,2,1,4,13,30.8,9,5,7,24,39,1,54,204,243,168,23,610,42.9,4,57.1,1245,691,5,5,12,5,364,55,0,15,8,2,0,0,0,54,20,23,46.5
Watford,Southampton,2018-01-13,2,1,0,0,16,4,0,0,653,14,12,10,2.1,2.1,1.4,30,3,389,534,72.8,55,347,14,8,4,7021,3054,183,228,80.3,147,193,76.2,49,83,59.0,1.4,13,34,16,5,466,68,16,0,2,28,38,5,5,0,0,0,20,11,9,4,1,2,14,14.3,12,2,8,26,21,0,52,175,289,196,33,653,50.0,4,50.0,1584,781,13,4,24,11,384,55,0,11,13,0,0,0,0,47,29,26,52.7,2,1,0,0,10,4,5,0,538,15,12,18,0.9,0.9,0.8,19,4,277,421,65.8,32,261,16,14,12,4962,2147,136,171,79.5,90,132,68.2,39,81,48.1,1.1,8,23,2,1,367,51,11,1,3,19,22,4,1,3,0,3,8,12,10,4,1,4,8,50.0,4,2,16,27,35,1,69,187,236,123,18,538,85.7,2,14.3,1462,787,7,5,12,12,274,32,0,13,10,3,0,0,0,54,26,29,47.3
Tottenham Hotspur,Everton,2018-01-13,4,4,0,0,20,10,0,0,736,18,7,9,4.1,4.1,3.7,34,6,510,629,81.1,64,388,20,24,18,9533,3678,211,247,85.4,227,258,88.0,64,101,63.4,0.9,17,44,9,1,572,55,21,3,12,18,26,3,3,0,0,2,9,10,9,8,1,4,11,36.4,7,2,7,25,24,0,47,202,357,184,23,736,75.0,6,25.0,1930,955,19,7,21,11,508,64,0,11,15,2,0,0,0,66,21,16,56.8,0,0,0,0,7,0,2,0,520,17,19,8,0.3,0.3,0.2,13,0,285,405,70.4,29,242,6,11,7,5214,2374,139,157,88.5,81,110,73.6,46,97,47.4,0.3,4,20,5,1,350,48,13,1,6,11,21,3,2,1,0,7,9,14,6,10,1,6,24,25.0,18,4,4,36,28,1,62,189,231,105,11,520,63.6,4,36.4,971,479,5,1,16,14,283,29,0,15,11,7,0,0,0,63,16,21,43.2
Bournemouth,Arsenal,2018-01-14,2,2,0,0,13,5,2,0,551,24,13,20,0.8,0.8,0.7,20,4,260,414,62.8,23,234,24,20,13,4060,1664,139,170,81.8,76,111,68.5,26,83,31.3,0.8,8,12,10,2,358,56,14,1,1,14,26,4,1,1,0,0,23,10,9,12,3,3,9,33.3,6,4,16,37,24,0,55,178,222,159,22,551,65.0,7,35.0,1513,861,16,8,17,14,257,23,0,8,9,0,0,0,0,66,26,31,45.6,1,1,0,0,12,3,2,0,724,21,15,23,1.1,1.1,0.7,22,2,440,598,73.6,53,409,23,9,6,7362,2695,216,250,86.4,174,219,79.5,36,88,40.9,0.5,9,27,4,0,547,47,8,10,1,13,24,5,4,1,0,4,17,16,12,6,3,7,20,35.0,13,2,21,36,32,1,68,237,323,168,23,724,66.7,3,33.3,2313,1094,14,9,19,21,436,53,0,10,6,4,0,0,0,68,31,26,54.4
Liverpool,Manchester City,2018-01-14,4,3,0,0,16,7,2,0,521,33,19,16,0.8,0.8,0.6,24,6,290,398,72.9,35,265,28,24,18,5169,1997,118,138,85.5,139,170,81.8,21,64,32.8,0.6,12,20,8,1,359,36,10,9,4,12,11,5,4,1,0,3,4,22,20,11,2,8,28,28.6,20,4,12,52,19,0,55,182,232,121,13,521,75.0,6,25.0,1751,1067,17,4,13,18,288,34,0,10,6,3,0,0,0,73,4,22,15.4,3,2,0,0,11,4,3,0,823,24,11,9,0.8,0.8,0.5,21,5,602,714,84.3,44,516,35,28,20,10032,3385,263,289,91.0,260,295,88.1,43,68,63.2,0.6,10,26,7,1,659,52,12,2,9,13,20,6,0,3,0,3,13,11,9,11,4,6,24,25.0,18,5,4,35,19,5,80,286,403,139,14,823,71.4,8,28.6,3074,1636,23,4,18,25,598,43,0,7,10,3,0,0,0,64,22,4,84.6
Manchester United,Stoke City,2018-01-15,3,3,0,0,20,9,2,0,725,15,11,5,1.5,1.5,0.9,36,6,559,638,87.6,54,424,34,16,9,9181,2812,236,251,94.0,232,253,91.7,46,68,67.6,1.3,15,34,14,2,598,36,8,3,9,12,13,6,2,0,0,4,8,10,7,6,2,3,9,33.3,6,1,4,26,11,1,42,185,361,194,30,725,56.3,7,43.8,2556,1484,13,7,11,9,553,52,0,14,10,4,0,0,0,49,9,14,39.1,0,0,0,0,11,4,1,0,511,16,9,11,1.3,1.3,1.2,20,0,345,422,81.8,33,300,9,9,6,5764,2486,191,210,91.0,102,120,85.0,35,63,55.6,0.5,9,25,7,2,378,44,18,0,5,9,13,1,0,0,1,0,4,8,9,5,2,7,16,43.8,9,4,7,25,17,1,66,186,237,90,13,511,66.7,3,33.3,1678,806,10,3,8,12,344,33,0,10,14,0,0,0,0,42,14,9,60.9
Brighton & Hove Albion,Chelsea,2018-01-20,0,0,0,0,10,3,3,0,514,11,13,10,0.8,0.8,0.7,20,0,317,421,75.3,36,315,21,12,8,6274,2105,118,134,88.1,135,161,83.9,54,95,56.8,1.0,7,26,7,4,375,42,4,2,5,29,23,5,4,1,0,4,15,8,5,6,0,4,22,18.2,18,3,7,24,17,1,38,140,239,140,25,514,66.7,4,33.3,1731,938,13,4,16,9,314,36,0,12,5,4,0,0,0,54,13,12,52.0,4,3,0,0,14,10,0,0,671,13,9,10,1.3,1.3,1.0,26,7,485,571,84.9,47,408,31,22,18,7842,2718,238,260,91.5,189,208,90.9,36,65,55.4,0.9,10,26,10,1,528,43,13,1,4,10,20,3,1,1,0,0,10,4,5,7,1,4,12,33.3,8,2,8,22,27,1,86,233,312,139,25,671,81.8,4,18.2,2562,1453,21,8,9,7,485,47,0,5,12,0,0,0,0,50,12,13,48.0
Everton,West Bromwich Albion,2018-01-20,1,1,0,0,9,4,2,0,651,21,14,12,1.1,1.1,1.0,15,2,373,523,71.3,45,356,18,15,8,6592,2406,178,206,86.4,126,172,73.3,48,101,47.5,0.8,7,29,4,1,467,56,10,0,7,14,29,0,0,0,0,0,18,13,9,9,3,1,9,11.1,8,1,11,35,27,0,56,189,294,176,18,651,53.3,7,46.7,1717,822,13,5,24,8,371,44,0,15,9,0,0,0,0,57,23,34,40.4,1,1,0,0,15,5,1,0,534,15,15,19,1.1,1.1,1.0,25,2,252,406,62.1,26,221,12,9,8,4682,2513,122,165,73.9,85,129,65.9,36,84,42.9,0.5,12,24,8,3,348,58,15,1,0,18,31,3,1,2,0,0,13,8,3,10,2,7,15,46.7,8,3,16,30,23,0,50,188,241,110,18,534,88.9,1,11.1,1346,577,12,6,18,20,251,26,0,10,14,0,0,0,0,61,34,23,59.6
Leicester City,Watford,2018-01-20,2,1,1,1,8,4,0,0,594,15,9,12,1.9,1.1,1.0,17,4,353,466,75.8,37,330,18,34,19,6271,2589,166,188,88.3,131,161,81.4,44,82,53.7,1.0,6,31,7,0,414,47,11,1,2,12,24,4,2,0,0,5,11,5,4,10,1,4,13,30.8,9,4,8,24,27,0,53,178,292,132,22,593,55.9,15,44.1,2098,979,13,7,22,12,352,36,0,11,10,5,1,0,0,55,13,21,38.2,0,0,0,0,11,3,0,0,519,27,9,9,0.9,0.9,0.8,20,0,273,403,67.7,37,256,12,13,9,4495,2245,149,186,80.1,84,118,71.2,28,70,40.0,0.6,7,22,4,2,352,48,15,1,2,21,19,5,4,1,0,3,10,16,17,9,1,15,34,44.1,19,1,8,36,24,0,53,166,259,101,11,519,69.2,4,30.8,1374,723,8,2,11,11,267,36,0,10,11,3,0,1,0,50,21,13,61.8
Stoke City,Huddersfield Town,2018-01-20,2,2,0,0,11,6,1,0,525,22,17,12,1.0,1.0,0.9,19,4,231,391,59.1,34,242,16,13,9,4722,2659,86,126,68.3,97,134,72.4,46,102,45.1,0.3,9,29,4,2,331,50,10,0,3,15,29,3,2,0,1,10,7,15,12,9,1,9,16,56.3,7,0,12,39,26,0,51,186,262,88,17,525,69.2,4,30.8,1372,624,8,8,24,10,230,34,0,18,12,10,0,0,0,58,60,33,64.5,0,0,0,0,6,3,1,0,509,14,6,6,0.3,0.3,0.2,9,0,229,415,55.2,24,205,10,16,7,3991,2083,111,152,73.0,73,122,59.8,30,104,28.8,0.2,4,19,1,1,331,84,28,0,1,17,41,2,2,0,0,0,14,11,9,4,1,4,13,30.8,9,1,5,20,19,1,56,174,227,112,6,509,43.8,9,56.3,1178,519,14,2,12,13,226,24,0,13,17,0,0,0,0,48,33,60,35.5
Arsenal,Crystal Palace,2018-01-20,4,4,0,0,16,10,0,0,875,19,9,11,3.0,3.0,2.7,30,7,661,755,87.5,57,557,21,16,13,10748,3721,320,350,91.4,260,289,90.0,51,65,78.5,2.7,13,54,17,1,724,28,8,4,0,9,8,5,3,1,0,3,11,11,9,7,3,7,10,70.0,3,3,8,28,34,1,77,257,370,254,42,875,81.3,3,18.8,2784,1435,21,4,14,12,660,56,0,6,8,3,0,0,0,65,16,16,50.0,1,1,0,0,9,5,0,0,574,15,26,15,0.6,0.6,0.5,15,2,354,450,78.7,38,275,17,10,3,6607,2563,168,186,90.3,136,158,86.1,42,83,50.6,0.8,6,27,9,2,408,41,9,0,2,29,12,10,3,1,6,1,12,9,10,2,3,3,16,18.8,13,5,10,41,21,0,59,164,300,120,18,574,30.0,7,70.0,1524,819,16,3,14,12,349,37,0,8,6,1,0,0,0,65,16,16,50.0
West Ham United,Bournemouth,2018-01-20,1,0,0,0,12,4,3,0,556,13,17,11,0.8,0.8,0.5,19,1,309,448,69.0,40,237,16,22,12,5721,2207,138,170,81.2,126,160,78.8,40,96,41.7,0.6,10,24,12,4,387,56,12,3,1,26,30,6,4,1,0,5,19,9,7,5,1,9,19,47.4,10,0,11,30,23,0,57,135,253,176,20,556,54.5,10,45.5,1550,699,7,4,10,5,302,40,0,8,6,5,0,0,0,53,20,16,55.6,1,1,0,0,8,3,1,0,600,15,7,15,0.5,0.5,0.4,12,2,360,478,75.3,42,258,16,19,10,6831,2950,163,206,79.1,154,189,81.5,41,73,56.2,0.3,6,50,6,1,427,46,13,1,6,10,22,3,1,1,0,5,13,9,4,9,2,10,22,45.5,12,2,13,22,43,0,60,211,254,143,14,600,52.6,9,47.4,1557,769,11,2,18,4,356,41,0,7,8,5,0,0,0,51,16,20,44.4
Burnley,Manchester United,2018-01-20,0,0,0,0,14,3,3,0,580,24,6,15,1.0,1.0,0.6,27,0,337,471,71.5,44,255,25,12,9,6145,2529,150,177,84.7,149,179,83.2,36,96,37.5,0.9,10,34,9,4,421,49,13,1,3,23,20,5,2,3,0,1,12,18,13,6,5,9,22,40.9,13,6,9,30,25,0,54,172,288,126,21,580,75.0,3,25.0,1707,934,11,4,14,10,335,44,0,7,13,1,0,0,0,65,12,34,26.1,1,1,0,0,12,2,3,0,635,13,18,11,0.8,0.8,0.8,21,1,394,512,77.0,39,313,38,22,13,6566,2540,199,219,90.9,117,149,78.5,50,95,52.6,0.6,11,30,9,0,461,49,8,2,4,18,26,4,1,1,0,2,11,6,6,6,1,3,12,25.0,9,3,8,31,41,0,67,213,255,180,25,635,59.1,9,40.9,2251,1346,23,10,18,15,390,39,0,13,6,2,0,0,0,66,34,12,73.9
Manchester City,Newcastle United,2018-01-20,3,2,1,1,20,8,0,0,970,23,5,9,2.2,1.4,1.2,41,6,754,862,87.5,79,633,38,28,22,12046,3347,380,412,92.2,284,308,92.2,58,83,69.9,1.7,17,82,20,1,806,52,9,0,8,32,22,18,0,12,0,4,16,9,10,6,7,9,19,47.4,10,0,9,28,21,1,49,160,410,406,39,969,78.6,6,21.4,3559,2015,29,10,13,12,753,79,0,5,10,4,1,0,0,54,16,15,51.6,1,1,0,0,6,4,1,0,359,18,19,13,1.0,1.0,0.8,11,2,128,220,58.2,16,137,7,19,10,2687,1447,50,67,74.6,48,68,70.6,25,64,39.1,0.4,3,15,2,1,175,43,9,3,0,7,16,0,0,0,0,2,10,13,10,7,1,6,28,21.4,22,2,11,37,46,0,95,182,115,65,13,359,52.6,9,47.4,852,502,3,3,14,14,126,16,0,10,4,2,0,1,0,34,15,16,48.4
Southampton,Tottenham Hotspur,2018-01-21,0,0,0,0,10,4,2,0,491,21,14,18,0.8,0.8,0.7,15,0,261,384,68.0,30,250,14,13,10,4551,1996,128,154,83.1,89,126,70.6,33,76,43.4,0.6,8,24,3,2,331,51,16,5,9,15,21,2,1,1,0,2,9,16,14,7,0,10,17,58.8,7,4,14,35,21,0,67,156,236,107,9,491,76.9,3,23.1,1294,714,11,2,6,13,260,30,0,8,15,2,0,0,0,63,9,16,36.0,1,1,0,0,17,2,3,0,652,16,11,10,1.2,1.2,0.9,30,2,430,542,79.3,55,322,22,17,7,8160,3156,165,194,85.1,210,245,85.7,48,79,60.8,1.3,15,40,12,3,487,54,10,1,3,24,24,9,5,2,0,1,18,10,7,7,2,3,13,23.1,10,1,9,27,18,1,50,201,282,175,36,652,41.2,10,58.8,1955,1001,17,4,16,11,424,53,0,15,7,1,0,0,1,62,16,9,64.0
Swansea City,Liverpool,2018-01-22,1,1,0,0,3,2,0,0,445,15,15,19,0.2,0.2,0.1,6,2,222,328,67.7,19,209,5,12,6,4367,1955,97,114,85.1,78,107,72.9,39,84,46.4,0.3,2,15,0,0,280,47,10,0,5,10,17,3,3,0,0,1,13,11,11,4,0,3,9,33.3,6,6,13,30,40,0,87,221,168,62,6,445,50.0,6,50.0,1089,524,4,3,17,9,219,18,0,5,8,1,0,0,0,53,17,19,47.2,0,0,0,0,21,4,2,0,895,15,7,12,2.8,2.8,1.7,38,0,696,814,85.5,85,623,20,9,6,11551,3244,317,343,92.4,324,362,89.5,43,74,58.1,2.5,14,86,19,3,769,44,5,6,0,28,25,9,8,1,0,1,15,10,7,7,1,6,12,50.0,6,0,12,22,11,0,21,105,527,271,36,895,66.7,3,33.3,3033,1735,23,4,11,12,694,84,0,9,5,1,0,0,0,67,19,17,52.8
West Ham United,Crystal Palace,2018-01-30,1,0,1,1,7,2,1,0,447,25,12,4,1.2,0.4,0.3,16,2,230,350,65.7,36,186,14,15,12,4884,2139,92,126,73.0,91,127,71.7,44,82,53.7,0.7,6,29,10,6,299,49,13,1,5,30,21,5,3,1,0,2,7,15,10,13,2,8,15,53.3,7,1,3,37,26,0,39,121,192,140,16,446,80.0,3,20.0,1426,681,15,1,9,6,228,36,0,11,15,2,1,0,0,46,24,24,50.0,1,1,0,0,9,3,3,0,607,9,15,5,0.9,0.9,0.8,17,2,402,504,79.8,38,401,22,15,7,7100,2632,200,222,90.1,150,192,78.1,46,79,58.2,0.9,7,38,6,3,457,47,12,1,4,23,21,3,3,0,0,0,6,5,5,2,2,3,15,20.0,12,1,4,24,23,0,55,165,295,151,14,607,46.7,8,53.3,2035,962,18,4,22,17,400,38,0,15,11,0,0,1,0,46,24,24,50.0
Swansea City,Arsenal,2018-01-30,3,1,0,0,12,4,0,0,419,13,13,9,2.1,2.1,0.8,20,2,238,333,71.5,14,180,10,11,6,4757,1721,95,108,88.0,95,124,76.6,38,78,48.7,0.5,5,15,5,1,295,38,11,4,4,12,14,4,2,0,0,0,9,7,8,4,1,4,9,44.4,5,1,8,26,26,0,63,175,168,86,14,419,54.5,5,45.5,1209,654,6,2,6,6,235,14,0,4,7,0,0,0,0,44,10,14,41.7,1,1,0,0,9,4,3,0,1028,11,8,13,1.3,1.3,1.2,18,2,859,948,90.6,75,722,18,9,5,13817,3521,437,463,94.4,356,378,94.2,46,64,71.9,1.7,8,77,15,2,906,39,4,3,4,21,23,3,0,3,0,3,10,0,5,3,3,5,11,45.5,6,4,9,19,15,2,40,130,532,371,22,1028,55.6,4,44.4,3399,1751,23,2,10,9,854,75,0,8,4,3,0,0,0,35,14,10,58.3
